Node Name,Relevant TO,Sheets,Voltage (Derived),Site Name,latitude,longitude,Full Name
HACK22,NGET,B-2-2c,275,HACKNEY,51.5589262,-0.0443504,HACKNEY 275kV
HACK2A,NGET,"B-2-1c, B-3-1c, B-3-2c",275,HACKNEY,51.5589262,-0.0443504,HACKNEY 275kV
HACK2B,NGET,"B-2-1c, B-3-1c, B-3-2c",275,HACKNEY,51.5589262,-0.0443504,HACKNEY 275kV
HACK41,NGET,"B-2-1c, B-2-2c, B-3-1c, B-3-2c",400,HACKNEY,51.5589262,-0.0443504,HACKNEY 400kV
HACK61,NGET,"B-3-1c, B-3-2c",66,HACKNEY,51.5589262,-0.0443504,HACKNEY 66kV
HADH1-,SPT,"B-2-1b, B-3-1b",132,HADYARD HILL,55.250427,-4.707509,HADYARD HILL 132kV
HADH3-,SPT,B-3-1b,33,HADYARD HILL,55.250427,-4.707509,HADYARD HILL 33kV
HAGH3-,SPT,B-2-1b,33,HAGSHAW HILL PHASE 2,,,HAGSHAW HILL PHASE 2 33kV
HAGR1Q,SPT,"B-2-1b, B-3-1b",132,HAGGS ROAD,55.828558,-4.295503,HAGGS ROAD 132kV
HAGR1R,SPT,"B-2-1b, B-3-1b",132,HAGGS ROAD,55.828558,-4.295503,HAGGS ROAD 132kV
HAGR3-,SPT,B-3-1b,33,HAGGS ROAD,55.828558,-4.295503,HAGGS ROAD 33kV
HAHA3-,SPT,B-2-1b,33,HAGSHAW HILL PHASE 1,,,HAGSHAW HILL PHASE 1 33kV
HAKB1-,"NGET, SPT","B-2-1b, B-2-1c, B-2-2b",132,HARKER BORDER NODE,55.030361,-3.033059,HARKER BORDER NODE 132kV
HAKB4-,"NGET, SPT","B-2-1b, B-2-1c, B-2-2b, B-2-2c",400,HARKER BORDER NODE,55.030361,-3.033059,HARKER BORDER NODE 400kV
HAKB4-,"NGET, SPT","B-2-1b, B-2-1c, B-2-2b, B-2-2c",400,HARKER BOUNDARY,55.030361,-3.033059,HARKER BOUNDARY 400kV
HAKB4B,"NGET, SPT","B-2-1b, B-2-1c, B-2-2b, B-2-2c",400,HARKER BORDER NODE,55.030361,-3.033059,HARKER BORDER NODE 400kV
HAKB4B,"NGET, SPT","B-2-1b, B-2-1c, B-2-2b, B-2-2c",400,HARKER BOUNDARY,55.030361,-3.033059,HARKER BOUNDARY 400kV
HAMB4A,NGET,"B-2-1c, B-2-2c",400,HAMBLETON,53.8788231,-2.9878141,HAMBLETON 400kV
HAMB4B,NGET,"B-2-1c, B-2-2c",400,HAMBLETON,53.8788231,-2.9878141,HAMBLETON 400kV
HAMH1A,NGET,B-2-1c,132,HAMS HALL,52.5309938,-1.7142918,HAMS HALL 132kV
HAMH1B,NGET,B-2-1c,132,HAMS HALL,52.5309938,-1.7142918,HAMS HALL 132kV
HAMH2A,NGET,"B-2-1c, B-3-1c",275,HAMS HALL,52.5309938,-1.7142918,HAMS HALL 275kV
HAMH41,NGET,"B-2-1c, B-3-1c, B-4-1c",400,HAMS HALL,52.5309938,-1.7142918,HAMS HALL 400kV
HARE1-,SPT,"B-2-1b, B-2-2b, B-3-1b",132,HARESTANES,55.264258,-3.560821,HARESTANES 132kV
HARE3A,SPT,B-3-1b,33,HARESTANES,55.264258,-3.560821,HARESTANES 33kV
HARE3B,SPT,B-3-1b,33,HARESTANES,55.264258,-3.560821,HARESTANES 33kV
HARG11,NGET,B-3-2c,132,HARKER GIS,54.942014,-2.962722,HARKER GIS 132kV
HARG21,NGET,B-3-2c,275,HARKER GIS,54.942014,-2.962722,HARKER GIS 275kV
HARG2A,NGET,B-3-2c,275,HARKER GIS,54.942014,-2.962722,HARKER GIS 275kV
HARG41,NGET,"B-2-2c, B-3-2c, B-4-2c",400,HARKER GIS,54.942014,-2.962722,HARKER GIS 400kV
HARI1-,SHET,B-2-2a,132,HARRIS,57.845931,-6.830434,HARRIS 132kV
HARK11,NGET,"B-3-1c, B-3-2c",132,HARKER,54.9410775,-2.9615709,HARKER 132kV
HARK12,NGET,"B-3-1c, B-3-2c",132,HARKER,54.9410775,-2.9615709,HARKER 132kV
HARK13,NGET,"B-2-1c, B-2-2c, B-3-1c, B-3-2c",132,HARKER,54.9410775,-2.9615709,HARKER 132kV
HARK21,NGET,"B-2-1c, B-2-2c, B-3-1c, B-3-2c, B-4-1c, B-4-2c",275,HARKER,54.9410775,-2.9615709,HARKER 275kV
HARK23,NGET,"B-2-1c, B-2-2c",275,HARKER,54.9410775,-2.9615709,HARKER 275kV
HARK24,NGET,"B-2-1c, B-2-2c",275,HARKER,54.9410775,-2.9615709,HARKER 275kV
HARK41,NGET,"B-2-1c, B-2-2c, B-3-1c, B-3-2c, B-4-1c, B-4-2c",400,HARKER,54.9410775,-2.9615709,HARKER 400kV
HARM21,NGET,"B-2-1c, B-3-1c",275,HARTMOOR,54.7005081,-1.2920325,HARTMOOR 275kV
HARM61,NGET,B-3-1c,66,HARTMOOR,54.7005081,-1.2920325,HARTMOOR 66kV
HARR3-,SPT,B-2-1b,33,HARTING RIG WIND FARM,,,HARTING RIG WIND FARM 33kV
HATL21,NGET,B-2-1c,275,HARTLEPOOL,54.6356729,-1.1832389,HARTLEPOOL 275kV
HAWI1-,SPT,"B-2-1b, B-2-2b, B-3-1b",132,HAWICK,55.433061,-2.801475,HAWICK 132kV
HAWI1B,SPT,"B-2-1b, B-2-2b",132,HAWICK,55.433061,-2.801475,HAWICK 132kV
HAWI1C,SPT,B-2-2b,132,HAWICK,55.433061,-2.801475,HAWICK 132kV
HAWI1D,SPT,B-2-2b,132,HAWICK,55.433061,-2.801475,HAWICK 132kV
HAWI3-,SPT,B-3-1b,33,HAWICK,55.433061,-2.801475,HAWICK 33kV
HAWP21,NGET,"B-2-1c, B-2-2c, B-3-1c, B-3-2c",275,HAWTHORN PIT,54.8053626,-1.403082,HAWTHORN PIT 275kV
HAWP2A,NGET,B-2-1c,275,HAWTHORN PIT,54.8053626,-1.403082,HAWTHORN PIT 275kV
HAWP41,NGET,"B-2-2c, B-3-2c",400,HAWTHORN PIT,54.8053626,-1.403082,HAWTHORN PIT 400kV
HAWP4A,NGET,"B-2-1c, B-2-2c, B-3-1c",400,HAWTHORN PIT,54.8053626,-1.403082,HAWTHORN PIT 400kV
HAWP61,NGET,B-3-1c,66,HAWTHORN PIT,54.8053626,-1.403082,HAWTHORN PIT 66kV
HAZE1-,SPT,B-2-2b,132,HAZELSIDE,,,HAZELSIDE 132kV
HAZE1T,SPT,B-2-2b,132,HAZELSIDE,,,HAZELSIDE 132kV
HBES4-,SPT,B-2-2b,400,HUNTERSTON BATTERY STORAGE,55.719882,-4.892719,HUNTERSTON BATTERY STORAGE 400kV
HEDO21,NGET,B-2-1c,275,HEDON (GIS),53.7475082,-0.2343553,HEDON (GIS) 275kV
HELE1Q,SPT,"B-2-1b, B-3-1b",132,HELENSBURGH,56.022599,-4.708721,HELENSBURGH 132kV
HELE1R,SPT,"B-2-1b, B-3-1b",132,HELENSBURGH,56.022599,-4.708721,HELENSBURGH 132kV
HELE3-,SPT,B-3-1b,33,HELENSBURGH,56.022599,-4.708721,HELENSBURGH 33kV
HEND11,NGET,B-2-1c,132,HENDON,51.594816,-0.2582889,HENDON 132kV
HESF4-,SPT,B-2-2b,400,HUNTERSTON ENERGY STORAGE FACILITY,55.719882,-4.892719,HUNTERSTON ENERGY STORAGE FACILITY 400kV
HEST3-,SHET,B-3-2a,33,HESTA HEAD,,,HESTA HEAD 33kV
HEYS11,NGET,B-3-1c,132,HEYSHAM,54.032282,-2.8911079,HEYSHAM 132kV
HEYS41,NGET,"B-2-1c, B-3-1c",400,HEYSHAM,54.032282,-2.8911079,HEYSHAM 400kV
HIBU41,NGET,"B-2-1c, B-3-1c",400,HIGHBURY,51.5613916,-0.1136958,HIGHBURY 400kV
HICL1-,SHET,B-2-2a,132,HIGH CONSTELLATION,,,HIGH CONSTELLATION 132kV
HIGM21,NGET,"B-2-1c, B-2-2c, B-3-1c, B-3-2c",275,HIGH MARNHAM,53.2279517,-0.7957371,HIGH MARNHAM 275kV
HIGM41,NGET,"B-2-1c, B-2-2c, B-3-1c, B-3-2c",400,HIGH MARNHAM,53.2279517,-0.7957371,HIGH MARNHAM 400kV
HIGM4A,NGET,"B-2-1c, B-2-2c, B-3-1c, B-3-2c",400,HIGH MARNHAM,53.2279517,-0.7957371,HIGH MARNHAM 400kV
HIMB21,NGET,"B-2-2c, B-3-2c",275,HIMB (Node Name used),53.2279517,-0.7957371,HIMB (Node Name used) 275kV
HIMB41,NGET,"B-2-2c, B-3-2c",400,HIGH MARNHAM SUBSTATION-B,53.2279517,-0.7957371,HIGH MARNHAM SUBSTATION-B 400kV
HINP21,NGET,B-3-1c,275,HINKLEY POINT,51.207773,-3.127703,HINKLEY POINT 275kV
HINP22,NGET,B-3-1c,275,HINKLEY POINT,51.207773,-3.127703,HINKLEY POINT 275kV
HINP41,NGET,"B-2-1c, B-3-1c",400,HINKLEY POINT,51.207773,-3.127703,HINKLEY POINT 400kV
HLND1-,SPT,"B-2-2b, B-3-2b",132,HEATHLAND,51.50689729,-3.1976146,HEATHLAND 132kV
HLND3-,SPT,B-3-2b,33,HEATHLAND,51.50689729,-3.1976146,HEATHLAND 33kV
HOLM1-,SPT,B-2-2b,132,HOLM HILL,,,HOLM HILL 132kV
HOLM1T,SPT,B-2-2b,132,HOLM HILL,,,HOLM HILL 132kV
HOME1-,SHET,"B-2-2a, B-3-2a",132,HOLLANDMEY,,,HOLLANDMEY 132kV
HOME3-,SHET,B-3-2a,33,HOLLANDMEY,,,HOLLANDMEY 33kV
HORI1-,SPT,"B-2-2b, B-3-2b",132,HOPSRIG COLLECTOR,58.27750105,-6.30833555,HOPSRIG COLLECTOR 132kV
HORI3A,SPT,B-3-2b,33,HOPSRIG COLLECTOR,58.27750105,-6.30833555,HOPSRIG COLLECTOR 33kV
HORI3B,SPT,B-3-2b,33,HOPSRIG COLLECTOR,58.27750105,-6.30833555,HOPSRIG COLLECTOR 33kV
HUCR4-,SPT,B-2-2b,400,HUNTERSTON CRYOBATTERY,55.719882,-4.892719,HUNTERSTON CRYOBATTERY 400kV
HUCS4-,SPT,"B-2-1b, B-2-2b, B-4-1b",400,HUNTERSTON CONVERTER STATION,55.719882,-4.892719,HUNTERSTON CONVERTER STATION 400kV
HUER1-,SPT,"B-2-1b, B-2-2b, B-3-1b, B-3-2b",132,HUNTERSTON,55.719882,-4.892719,HUNTERSTON 132kV
HUER4-,SPT,"B-2-1b, B-2-2b, B-3-1b, B-3-2b",400,HUNTERSTON,55.719882,-4.892719,HUNTERSTON 400kV
HUMR31,NGET,B-3-1c,33,HUMBER REFINERY,53.6384121,-0.2384869,HUMBER REFINERY 33kV
HUMR41,NGET,"B-2-1c, B-3-1c",400,HUMBER REFINERY,53.6384121,-0.2384869,HUMBER REFINERY 400kV
HUNE1-,SPT,"B-2-2b, B-3-2b",132,HUNTERSTON EAST,55.719925,-4.888264,HUNTERSTON EAST 132kV
HUNE4-,SPT,"B-2-1b, B-2-2b, B-3-2b, B-4-2b",400,HUNTERSTON EAST,55.719925,-4.888264,HUNTERSTON EAST 400kV
HUNF1Q,SPT,"B-2-1b, B-2-2b, B-3-1b",132,HUNTERSTON FARM,55.719882,-4.892719,HUNTERSTON FARM 132kV
HUNF1R,SPT,"B-2-1b, B-2-2b, B-3-1b",132,HUNTERSTON FARM,55.719882,-4.892719,HUNTERSTON FARM 132kV
HUNF3-,SPT,B-3-1b,33,HUNTERSTON FARM,55.719882,-4.892719,HUNTERSTON FARM 33kV
HUNN2A,SPT,"B-2-1b, B-3-1b",275,HUNTERSTON NORTH,55.721005,-4.886425,HUNTERSTON NORTH 275kV
HUNN2A,SPT,"B-2-1b, B-3-1b",275,HUNTERSTON NORTH,55.721005,-4.886425,HUNTERSTON NORTH 275kV
HUNN2B,SPT,"B-2-1b, B-3-1b",275,HUNTERSTON NORTH,55.721005,-4.886425,HUNTERSTON NORTH 275kV
HUNN2B,SPT,"B-2-1b, B-3-1b",275,HUNTERSTON NORTH,55.721005,-4.886425,HUNTERSTON NORTH 275kV
HUNN2C,"SHET, SPT","B-2-1a, B-2-1b",275,HUNTERSTON NORTH,55.721005,-4.886425,HUNTERSTON NORTH 275kV
HUNN2C,"SHET, SPT","B-2-1a, B-2-1b",275,HUNTERSTON NORTH,55.721005,-4.886425,HUNTERSTON NORTH 275kV
HUNN2D,"SHET, SPT","B-2-1a, B-2-1b",275,HUNTERSTON NORTH,55.721005,-4.886425,HUNTERSTON NORTH 275kV
HUNN2D,"SHET, SPT","B-2-1a, B-2-1b",275,HUNTERSTON NORTH,55.721005,-4.886425,HUNTERSTON NORTH 275kV
